kind	head	detail	form	witness
edge	exp	L	exp x0 = L x1 x2	
edge	exp	riemannZeta	exp x0 = riemannZeta x1	
edge	expMap	Real.exp	expMap x0 x1 = Real.exp x2	
edge	expMap	normAtAllPlaces	expMap x0 = normAtAllPlaces x1	
edge	expMapBasis	expMap	expMapBasis x0 = expMap x1	
edge	expZeta	riemannZeta	expZeta x0 = riemannZeta 	
edge	exponent	sInf	exponent x0 = sInf x1	
edge	extensionEmbedding	v.embedding	extensionEmbedding x0 x1 = v.embedding x1	
edge	extensionEmbeddingOfIsReal	embedding_of_isReal	extensionEmbeddingOfIsReal x0 x1 = embedding_of_isReal x0 x1	
edge	f.norm	g.norm	f.norm  = g.norm 	
edge	f.pmul	g.pmul	f.pmul x0 = g.pmul x1	
edge	f.ppow	f.pmul	f.ppow x0 = f.pmul x1	
edge	f.ppow	ζ	f.ppow x0 = ζ 	
edge	f_int	f_nat	f_int x0 x1 x2 x3 = f_nat x0 x1 x2 x4	
edge	f_int	f_nat	f_int x0 x1 x2 x3 = f_nat x0 x4 x2 x5	
edge	fermatNumber	17	fermatNumber x0 = 17 	
edge	fermatNumber	3	fermatNumber x0 = 3 	
edge	fermatNumber	5	fermatNumber x0 = 5 	
edge	finrank	Units.rank	finrank x0 x1 = Units.rank x2	
edge	finrank	n.totient	finrank x0 x1 = n.totient 	
edge	finrank	nrRealPlaces	finrank x0 x1 = nrRealPlaces x1	
edge	gammaFactor	Gammaℝ	gammaFactor x0 x1 = Gammaℝ x1	
edge	gammaFactor	Gammaℝ	gammaFactor x0 x1 = Gammaℝ x2	
edge	gaussSum	0	gaussSum x0 x1 = 0 	
edge	harmonic	0	harmonic x0 = 0 	
edge	hurwitzZeta	riemannZeta	hurwitzZeta x0 = riemannZeta 	
edge	hurwitzZetaEven	0	hurwitzZetaEven x0 x1 = 0 	
edge	hurwitzZetaEven	riemannZeta	hurwitzZetaEven x0 = riemannZeta 	
edge	hurwitzZetaOdd	0	hurwitzZetaOdd x0 x1 = 0 	
edge	hζ.integralPowerBasis.dim	φ	hζ.integralPowerBasis.dim  = φ x0	
edge	hζ.integralPowerBasis.gen	hζ.toInteger	hζ.integralPowerBasis.gen  = hζ.toInteger 	
edge	hζ.integralPowerBasisOfPrimePow.dim	φ	hζ.integralPowerBasisOfPrimePow.dim  = φ x0	
edge	hζ.integralPowerBasisOfPrimePow.gen	hζ.toInteger	hζ.integralPowerBasisOfPrimePow.gen  = hζ.toInteger 	
edge	hμ.autToPow	modularCyclotomicCharacter	hμ.autToPow x0 x1 = modularCyclotomicCharacter x2 x3 x1	
edge	i	j	i  = j 	
edge	image	n.divisors	image x0 x1 = n.divisors 	
edge	inertiaDeg	0	inertiaDeg x0 x1 = 0 	
edge	inertiaDeg	1	inertiaDeg x0 x1 = 1 	
edge	inertiaDeg	finrank	inertiaDeg x0 x1 = finrank x2 x3	
edge	inertiaDeg	natDegree	inertiaDeg x0 x1 = natDegree x2	
edge	inertiaDeg	orderOf	inertiaDeg x0 x1 = orderOf x2	
edge	inertiaDegIn	inertiaDeg	inertiaDegIn x0 x1 = inertiaDeg x0 x2	
edge	inftyValuation	1	inftyValuation x0 x1 = 1 	
edge	inftyValuation	exp	inftyValuation x0 x1 = exp x2	
edge	inftyValuation	inftyValuationDef	inftyValuation x0 x1 = inftyValuationDef x0 x1	
edge	inftyValuationDef	0	inftyValuationDef x0 x1 = 0 	
edge	inftyValuationDef	1	inftyValuationDef x0 x1 = 1 	
edge	inftyValuationDef	exp	inftyValuationDef x0 x1 = exp x2	
edge	insert	divisors	insert x0 x1 = divisors x0	
edge	intEquiv	ringOfIntegersEquiv	intEquiv x0 x1 = ringOfIntegersEquiv x1	
edge	intNorm	mixedEmbedding.norm	intNorm x0 x1 = mixedEmbedding.norm x2	
edge	integralBasis	algebraMap	integralBasis x0 x1 = algebraMap x2 x0 x3	
edge	jacobiSym	fastJacobiSym	jacobiSym  = fastJacobiSym 	
edge	jacobiTheta	jacobiTheta₂	jacobiTheta x0 = jacobiTheta₂ x1 x0	
edge	jacobiTheta₂	0	jacobiTheta₂ x0 x1 = 0 	
edge	jacobiTheta₂_fderiv	0	jacobiTheta₂_fderiv x0 x1 = 0 	
edge	legendreSym	0	legendreSym x0 x1 = 0 	
edge	legendreSym	1	legendreSym x0 x1 = 1 	
edge	legendreSym	J	legendreSym x0 x1 = J x2	
edge	legendreSym	fastLegendreSym	legendreSym  = fastLegendreSym 	
edge	legendreSym	χ₄	legendreSym x0 x1 = χ₄ x0	
edge	legendreSym	χ₈	legendreSym x0 x1 = χ₈ x0	
edge	limNthHom	0	limNthHom x0 x1 = 0 	
edge	limNthHom	1	limNthHom x0 x1 = 1 	
edge	log	Real.log	log x0 = Real.log x0	
edge	logEmbedding	basisUnitLattice	logEmbedding x0 x1 = basisUnitLattice x0 x2	
edge	logEmbeddingEquiv	logEmbedding	logEmbeddingEquiv x0 x1 = logEmbedding x0 x2	
edge	logEmbeddingQuot	logEmbedding	logEmbeddingQuot x0 x1 = logEmbedding x0 x2	
edge	logHeight	log	logHeight x0 = log x1	
edge	logHeight₁	0	logHeight₁ x0 = 0 	
edge	logHeight₁	log	logHeight₁ x0 = log x1	
edge	logMap	0	logMap x0 = 0 	
edge	logMap	logEmbedding	logMap x0 = logEmbedding x1 x2	
edge	mahler	Ring.choose	mahler x0 x1 = Ring.choose x1 x0	
edge	mahler	n.choose	mahler x0 x1 = n.choose x0	
edge	max	log	max x0 x1 = log x2 x3	
edge	maximalIdeal	Ideal.span	maximalIdeal x0 x1 = Ideal.span x2	
edge	mersenne	0	mersenne x0 = 0 	
edge	mixedEmbedding	ringEquiv_mixedSpace	mixedEmbedding x0 x1 = ringEquiv_mixedSpace x0 x2	
edge	mixedEmbedding.norm	1	mixedEmbedding.norm x0 = 1 	
edge	mulHeight	1	mulHeight x0 = 1 	
edge	mulHeight₁	1	mulHeight₁ x0 = 1 	
edge	mult	1	mult x0 = 1 	
edge	mult	2	mult x0 = 2 	
edge	n.divisors.map	n.divisorsAntidiagonal	n.divisors.map x0 = n.divisorsAntidiagonal 	
edge	n.divisorsAntidiagonalList.reverse	n.divisorsAntidiagonalList.map	n.divisorsAntidiagonalList.reverse  = n.divisorsAntidiagonalList.map x0	
edge	n.divisorsAntidiagonalList.toFinset	n.divisorsAntidiagonal	n.divisorsAntidiagonalList.toFinset  = n.divisorsAntidiagonal 	
edge	norm	0	norm x0 = 0 	
edge	norm	1	norm x0 = 1 	
edge	norm	1	norm x0 x1 = 1 	
edge	norm	2	norm x0 x1 = 2 	
edge	norm	Algebra.norm	norm x0 x1 = Algebra.norm x0 x2	
edge	norm	ite	norm x0 x1 = ite x2 x3 x4	
edge	norm	n.minFac	norm x0 x1 = n.minFac 	
edge	norm	padicNorm	norm x0 = padicNorm x1 x2	
edge	normAtAllPlaces	normAtPlace	normAtAllPlaces x0 x1 = normAtPlace x1 x0	
edge	normAtComplexPlaces	normAtAllPlaces	normAtComplexPlaces x0 = normAtAllPlaces x1	
edge	normAtComplexPlaces	x.1	normAtComplexPlaces x0 x1 = x.1 x1	
edge	normEDS	0	normEDS x0 x1 x2 x3 = 0 	
edge	normEDS	1	normEDS x0 x1 x2 x3 = 1 	
edge	normalizedFactors	Multiset.map	normalizedFactors x0 = Multiset.map x1 x2 x3	
edge	nrComplexPlaces	0	nrComplexPlaces x0 = 0 	
edge	nrRealPlaces	0	nrRealPlaces x0 = 0 	
edge	nrRealPlaces	1	nrRealPlaces x0 = 1 	
edge	nthHom	0	nthHom x0 x1 = 0 	
edge	oddKernel	0	oddKernel x0 x1 = 0 	
edge	ofUnitHom	equivToUnitHom.symm	ofUnitHom x0 = equivToUnitHom.symm x0	
edge	orbitRelEquiv	comap	orbitRelEquiv x0 = comap x1 x2	
edge	orderOf	2	orderOf x0 = 2 	
edge	p.maxPowDiv	emultiplicity	p.maxPowDiv x0 = emultiplicity x1 x0	
edge	p.maxPowDiv	multiplicity	p.maxPowDiv x0 = multiplicity x1 x0	
edge	padic	padicNorm	padic x0 x1 = padicNorm x0 x1	
edge	padicIntEquiv	adicCompletion.padicEquiv	padicIntEquiv x0 x1 = adicCompletion.padicEquiv x0 x1	
edge	padicNorm	0	padicNorm x0 x1 = 0 	
edge	padicNorm	1	padicNorm x0 x1 = 1 	
edge	padicNorm	max	padicNorm x0 x1 = max x2 x3	
edge	padicNormE	padicNorm	padicNormE x0 = padicNorm x1 x2	
edge	padicValInt	0	padicValInt x0 x1 = 0 	
edge	padicValInt	1	padicValInt x0 x0 = 1 	
edge	padicValInt	multiplicity	padicValInt x0 x1 = multiplicity x2 x1	
edge	padicValInt	padicValNat	padicValInt x0 x1 = padicValNat x0 x1	
edge	padicValNat	0	padicValNat x0 x1 = 0 	
edge	padicValNat	1	padicValNat x0 x0 = 1 	
edge	padicValNat	emultiplicity	padicValNat x0 x1 = emultiplicity x0 x1	
edge	padicValNat	multiplicity	padicValNat x0 x1 = multiplicity x0 x1	
edge	padicValRat	0	padicValRat x0 x1 = 0 	
edge	padicValRat	1	padicValRat x0 x0 = 1 	
edge	padicValRat	min	padicValRat x0 x1 = min x2 x3	
edge	padicValRat	multiplicity	padicValRat x0 x1 = multiplicity x2 x3	
edge	padicValRat	padicValInt	padicValRat x0 x1 = padicValInt x0 x1	
edge	padicValRat	padicValNat	padicValRat x0 x1 = padicValNat x0 x1	
edge	pow	id	pow x0 = id 	
edge	pow	ζ	pow x0 = ζ 	
edge	preNormEDS	0	preNormEDS x0 x1 x2 x3 = 0 	
edge	preNormEDS	1	preNormEDS x0 x1 x2 x3 = 1 	
edge	primeCounting	0	primeCounting x0 = 0 	
edge	primesBelow	if	primesBelow x0 = if x1 x2 x3 x4 x5 x6 x7 x4	
edge	proj	x	proj x0 x1 = x x0	
edge	quadraticChar	0	quadraticChar x0 x1 = 0 	
edge	quadraticChar	1	quadraticChar x0 x1 = 1 	
edge	quadraticChar	χ₄	quadraticChar x0 x1 = χ₄ x2	
edge	quadraticChar	χ₈	quadraticChar x0 x1 = χ₈ x2	
edge	quadraticCharFun	0	quadraticCharFun x0 x1 = 0 	
edge	quadraticCharFun	1	quadraticCharFun x0 x1 = 1 	
edge	quotIntNorm	intNorm	quotIntNorm x0 = intNorm x1	
edge	quotientToQuotientRangePowQuotSucc	Submodule.Quotient.mk	quotientToQuotientRangePowQuotSucc x0 x1 x2 x3 = Submodule.Quotient.mk x4	
edge	quotientToQuotientRangePowQuotSuccAux	Submodule.Quotient.mk	quotientToQuotientRangePowQuotSuccAux x0 x1 x2 x3 = Submodule.Quotient.mk x4	
edge	ramificationIdx	0	ramificationIdx x0 x1 x2 = 0 	
edge	ramificationIdx	1	ramificationIdx x0 x1 x2 = 1 	
edge	ramificationIdx	Nat.find	ramificationIdx x0 x1 x2 = Nat.find x3	
edge	ramificationIdx	multiplicity	ramificationIdx x0 x1 x2 = multiplicity x2 x3	
edge	ramificationIdx	multiplicity	ramificationIdx x0 x1 x2 = multiplicity x3 x4	
edge	ramificationIdxIn	ramificationIdx	ramificationIdxIn x0 x1 = ramificationIdx x2 x0 x3	
edge	realSpaceToLogSpace	0	realSpaceToLogSpace x0 = 0 	
edge	realSpaceToLogSpace	basisUnitLattice	realSpaceToLogSpace x0 = basisUnitLattice x1 x2	
edge	realSpaceToLogSpace	logMap	realSpaceToLogSpace x0 = logMap x1	
edge	regOfFamily	0	regOfFamily x0 = 0 	
edge	regOfFamily	ZLattice.covolume	regOfFamily x0 = ZLattice.covolume x1	
edge	regulator	regOfFamily	regulator x0 = regOfFamily x1	
edge	residueClass	0	residueClass x0 x1 = 0 	
edge	riemannZeta	0	riemannZeta x0 = 0 	
edge	rootNumber	1	rootNumber x0 = 1 	
edge	rootsOfUnity	torsion	rootsOfUnity x0 x1 = torsion x2	
edge	rootsOfUnityMapQuot	Ideal.Quotient.mk	rootsOfUnityMapQuot x0 x1 x2 = Ideal.Quotient.mk x0 x3	
edge	sModNatTR	sModNat	sModNatTR x0 x1 = sModNat x0 x1	
edge	sModNat_aux	sModNat	sModNat_aux x0 x1 x2 = sModNat x1 x2	
edge	sinKernel	0	sinKernel x0 x1 = 0 	
edge	sinZeta	0	sinZeta x0 x1 = 0 	
edge	smoothNumbers	factoredNumbers	smoothNumbers x0 = factoredNumbers x1	
edge	strictPeriods	AddSubgroup.zmultiples	strictPeriods x0 = AddSubgroup.zmultiples x1	
edge	strictWidthInfty	1	strictWidthInfty x0 = 1 	
edge	term	0	term x0 x1 x2 = 0 	
edge	toNNReal	adicAbv	toNNReal x0 x1 = adicAbv x2 x3	
edge	toUnitHom	equivToUnitHom	toUnitHom x0 = equivToUnitHom x0	
edge	toZMod	residueField.toRingHom.comp	toZMod x0 = residueField.toRingHom.comp x1	
edge	torsionMapQuot	Ideal.Quotient.mk	torsionMapQuot x0 x1 = Ideal.Quotient.mk x0 x2	
edge	torsionOrder	2	torsionOrder x0 = 2 	
edge	valuation	0	valuation x0 = 0 	
edge	valuation	1	valuation x0 = 1 	
edge	valuation	padicValInt	valuation x0 = padicValInt x1 x2	
edge	valuation	padicValNat	valuation x0 = padicValNat x1 x2	
edge	valuation	padicValRat	valuation x0 = padicValRat x1 x2	
edge	valueAtInfty	0	valueAtInfty x0 = 0 	
edge	volume	0	volume x0 = 0 	
edge	volume	1	volume x0 = 1 	
edge	x.norm	y.norm	x.norm  = y.norm 	
edge	x.zmodRepr	0	x.zmodRepr  = 0 	
edge	xn	1	xn x0 x1 = 1 	
edge	yn	0	yn x0 x1 = 0 	
edge	yn	1	yn x0 x1 = 1 	
edge	z.divisorsAntidiag.map	z.divisorsAntidiag	z.divisorsAntidiag.map x0 x1 = z.divisorsAntidiag 	
edge	zmodRepr	ofNat	zmodRepr x0 = ofNat x1	
edge	Λ	0	Λ x0 = 0 	
edge	Λ	Real.log	Λ x0 = Real.log x0	
edge	Λ	if	Λ x0 = if x1 x0 x2 x3 x4 x5 x6	
edge	Ω	0	Ω x0 = 0 	
edge	Ω	1	Ω x0 = 1 	
edge	Ω	n.primeFactorsList.length	Ω x0 = n.primeFactorsList.length 	
edge	ζ	1	ζ x0 = 1 	
edge	θ	0	θ x0 = 0 	
edge	θ	log	θ x0 = log x1	
edge	μ	0	μ x0 = 0 	
edge	μ	1	μ x0 = 1 	
edge	σ	1	σ x0 x1 = 1 	
edge	σ	starRingEnd	σ x0 = starRingEnd x1	
edge	χ.primitive_mul	primitiveCharacter	χ.primitive_mul x0 = primitiveCharacter x1	
edge	χ₀	1	χ₀ x0 x1 = 1 	
edge	χ₄	1	χ₄ x0 = 1 	
edge	ψ	0	ψ x0 = 0 	
edge	ψ.toUnitHom	1	ψ.toUnitHom x0 = 1 	
edge	ω	0	ω x0 = 0 	
edge	ω	1	ω x0 = 1 	
edge	ω	n.primeFactorsList.dedup.length	ω x0 = n.primeFactorsList.dedup.length 	
edge	𝒑.inertiaDegIn	1	𝒑.inertiaDegIn x0 = 1 	
edge	𝒑.inertiaDegIn	orderOf	𝒑.inertiaDegIn x0 = orderOf x1	
edge	𝒑.ramificationIdxIn	1	𝒑.ramificationIdxIn x0 = 1 	
edge	𝒢.periods	AddSubgroup.zmultiples	𝒢.periods  = AddSubgroup.zmultiples x0	
edge	𝒢.relIndex	2	𝒢.relIndex x0 = 2 	
edge	𝒢.strictPeriods	AddSubgroup.zmultiples	𝒢.strictPeriods  = AddSubgroup.zmultiples x0	
edge	𝒢.strictPeriods	𝒢.periods	𝒢.strictPeriods  = 𝒢.periods 	
identity	Algebra.discr		Algebra.discr x0 x1 = discr x2	{ι : Type*} [Fintype ι] [DecidableEq ι] (b : Basis ι ℤ (𝓞 K)) : Algebra.discr ℤ b = discr K
identity	Algebra.norm		Algebra.norm x0 x1 = p 	[IsCyclotomicExtension {p ^ (k + 1)} ℚ K] (hζ : IsPrimitiveRoot ζ (p ^ (k + 1))) (hodd : p ≠ 2) : Algebra.norm ℤ (hζ.toInteger - 1) = p
identity	B.F		B.F x0 = 0 	(B : BadChar N) : B.F (-2 : ℝ) = 0
identity	B.F		B.F x0 = LSeries x1 x0	(B : BadChar N) {s : ℂ} (hs : 1 < s.re) : B.F s = LSeries B.χ.zetaMul s
identity	Carmichael		Carmichael x0 = Nat.lcm x1 x2	(a b : ℕ) : Carmichael (Nat.lcm a b) = Nat.lcm (Carmichael a) (Carmichael b)
identity	Carmichael		Carmichael x0 = Nat.lcm x1 x2	{a b : ℕ} (h : Coprime a b) : Carmichael (a * b) = Nat.lcm (Carmichael a) (Carmichael b)
identity	Carmichael		Carmichael x0 = exponent x1 x2	(n : ℕ) [NeZero n] : Carmichael n = exponent (ZMod n)ˣ
identity	Carmichael		Carmichael x0 = s.lcm x1	{α : Type*} (s : Finset α) (f : α → ℕ) : Carmichael (s.lcm f) = s.lcm (Carmichael ∘ f)
identity	Carmichael		Carmichael x0 = s.lcm x1	{α : Type*} {s : Finset α} {f : α → ℕ} (h : Set.Pairwise s <| Coprime.onFun f) : Carmichael (s.prod f) = s.lcm (Carmichael ∘ f)
identity	ComplexEmbedding.conjugate		ComplexEmbedding.conjugate x0 = embedding x1	{w : InfinitePlace K} (h : IsReal w) : ComplexEmbedding.conjugate (embedding w) = embedding w
identity	CyclotomicRing		CyclotomicRing x0 x1 x2 = adjoin x1 x3	{μ : CyclotomicField n K} (h : IsPrimitiveRoot μ n) : CyclotomicRing n A K = adjoin A ({μ} : Set (CyclotomicField n K))
identity	C₁		C₁  = C₂ 	(C₁ C₂ : Subalgebra A B) [h₁ : IsCyclotomicExtension S A C₁] [h₂ : IsCyclotomicExtension S A C₂] : C₁ = C₂
identity	D2		D2 x0 = 0 	: D2 1 = 0
identity	D2		D2 x0 = 0 	: D2 ModularGroup.T = 0
identity	E		E  = maximalRealSubfield x0	(E : Subfield K) [IsTotallyReal E] [IsQuadraticExtension E K] : E = maximalRealSubfield K
identity	F.aeval		F.aeval x0 = 0 	: F.aeval ncs.lim = 0
identity	F.aeval		F.aeval x0 = 0 	: F.aeval soln = 0
identity	Fintype.card		Fintype.card x0 = Fintype.card x1	[NumberField K] : Fintype.card (InfinitePlace K⁺) = Fintype.card (InfinitePlace K)
identity	Fintype.card		Fintype.card x0 = finrank x1 x2	: Fintype.card (K →+* A) = finrank ℚ K
identity	F₁		F₁  = F₂ 	(F₁ F₂ : IntermediateField K L) [h₁ : IsCyclotomicExtension S K F₁] [h₂ : IsCyclotomicExtension S K F₂] : F₁ = F₂
identity	Ideal.span		Ideal.span x0 = Ideal.span x1	: Ideal.span {(setGcd s : ℤ)} = Ideal.span (((↑) : ℕ → ℤ) '' s)
identity	Ideal.span		Ideal.span x0 = v.asIdeal.map x1	(v : HeightOneSpectrum R) : Ideal.span {(natGenerator v : ℤ)} = v.asIdeal.map (IsIntegralClosure.intEquiv R)
identity	InfinitePlace.mk		InfinitePlace.mk x0 = v 	: InfinitePlace.mk (w.embedding.comp (algebraMap K L)) = v
identity	Int.gcd		Int.gcd x0 x1 = 1 	{m n : ℤ} (h : Int.gcd m n = 1) (hm : m % 2 = 0) (hn : n % 2 = 1) : Int.gcd (m ^ 2 - n ^ 2) (2 * m * n) = 1
identity	Int.gcd		Int.gcd x0 x1 = 1 	{m n : ℤ} (h : Int.gcd m n = 1) (hm : m % 2 = 0) (hn : n % 2 = 1) : Int.gcd (m ^ 2 - n ^ 2) (m ^ 2 + n ^ 2) = 1
identity	Int.gcd		Int.gcd x0 x1 = 1 	(hc : Int.gcd x y = 1) : Int.gcd y z = 1
identity	Int.padicValuation		Int.padicValuation x0 x0 = exp x1	(p : ℕ) [Fact p.Prime] : Int.padicValuation p p = exp (-1)
identity	IsCyclotomicExtension		IsCyclotomicExtension x0 x1 x2 = IsCyclotomicExtension x3 x1 x2	: IsCyclotomicExtension S A B = IsCyclotomicExtension (S \ {0}) A B
identity	J		J x0 = 0 	{b : ℕ} (hb : 1 < b) : J(0 | b) = 0
identity	J		J x0 = 1 	(b : ℕ) : J(1 | b) = 1
identity	J		J x0 = 1 	{a : ℤ} {b : ℕ} (h : a.gcd b = 1) : J(a ^ 2 | b) = 1
identity	J		J x0 = 1 	(a : ℤ) : J(a | 0) = 1
identity	J		J x0 = 1 	(a : ℤ) : J(a | 1) = 1
identity	J		J x0 = J x1	{a : ℤ} {b : ℕ} (ha4 : a % 4 = 0) (hb2 : b % 2 = 1) : J(a / 4 | b) = J(a | b)
identity	J		J x0 = J x1	(a : ℤ) (b : ℕ) : J(a | b) = J(a % b | b)
identity	J		J x0 = J x1	(a : ℕ) {b : ℕ} (hb : Odd b) : J(a | b) = J(a | b % (4 * a))
identity	J		J x0 = J x1	(a : ℤ) {b : ℕ} (hb : Odd b) : J(a | b) = J(a | b % (4 * a.natAbs))
identity	J		J x0 = J x1	{a b : ℕ} (ha : Odd a) (hb : b % 4 = 1) : J(a | b) = J(b | a)
identity	J		J x0 = J x1	{a₁ a₂ : ℤ} {b : ℕ} (h : a₁ % b = a₂ % b) : J(a₁ | b) = J(a₂ | b)
identity	J		J x0 = χ x1	(a : ℤ) {R : Type*} [Semiring R] (χ : R →* ℤ) (hp : ∀ (p : ℕ) (pp : p.Prime), p ≠ 2 → @legendreSym p ⟨pp⟩ a = χ p) {b : ℕ} (hb : Odd b) : J(a | b) = χ b
identity	J		J x0 = χ₄ x1	{b : ℕ} (hb : Odd b) : J(-1 | b) = χ₄ b
identity	J		J x0 = χ₈ x1	{b : ℕ} (hb : Odd b) : J(2 | b) = χ₈ b
identity	L		L x0 x1 = riemannZeta x1	{s : ℂ} (hs : 1 < s.re) : L 1 s = riemannZeta s
identity	LFunction		LFunction x0 = riemannZeta 	{χ : DirichletCharacter ℂ 1} : LFunction χ = riemannZeta
identity	LFunction		LFunction x0 x1 = 0 	(hΦ : Φ.Even) (n : ℕ) : LFunction Φ (-(2 * (n + 1))) = 0
identity	LFunction		LFunction x0 x1 = 0 	(hΦ : Φ.Odd) (n : ℕ) : LFunction Φ (-(2 * n) - 1) = 0
identity	LFunction		LFunction x0 x1 = 0 	{χ : DirichletCharacter ℂ N} (hχ : Even χ) (n : ℕ) : LFunction χ (-(2 * (n + 1))) = 0
identity	LFunction		LFunction x0 x1 = 0 	{χ : DirichletCharacter ℂ N} (hχ : Odd χ) (n : ℕ) : LFunction χ (-(2 * n) - 1) = 0
identity	LFunction		LFunction x0 x1 = 0 	{χ : DirichletCharacter ℂ N} (hχ : Even χ) (n : ℕ) [NeZero n] : LFunction χ (-(2 * n)) = 0
identity	LFunction		LFunction x0 x1 = LSeries x2 x1	(Φ : ZMod N → ℂ) {s : ℂ} (hs : 1 < re s) : LFunction Φ s = LSeries (Φ ·) s
identity	LFunction		LFunction x0 x1 = LSeries x2 x1	(χ : DirichletCharacter ℂ N) {s : ℂ} (hs : 1 < re s) : LFunction χ s = LSeries (χ ·) s
identity	LFunction		LFunction x0 x1 = expZeta x2 x1	(j : ZMod N) (s : ℂ) (hjs : j ≠ 0 ∨ s ≠ 1) : LFunction (fun k ↦ 𝕖 (j * k)) s = expZeta (ZMod.toAddCircle j) s
identity	LSeries		LSeries x0 = 0 	: LSeries 0 = 0
identity	LSeries		LSeries x0 = 0 	{f : ℕ → ℂ} (h : abscissaOfAbsConv f = ⊤) : LSeries f = 0
identity	LSeries		LSeries x0 = 1 	: LSeries δ = 1
identity	LSeries		LSeries x0 x1 = LSeries x2 x1	{f g : ℕ → ℂ} (h : ∀ {n}, n ≠ 0 → f n = g n) (s : ℂ) : LSeries f s = LSeries g s
identity	LSeries		LSeries x0 x1 = a 	{f : ℕ → ℂ} {s a : ℂ} (h : LSeriesHasSum f s a) : LSeries f s = a
identity	Module.finrank		Module.finrank x0 x1 = Module.finrank x2 x3	: Module.finrank ℤ (𝓞 K) = Module.finrank ℚ K
identity	Module.finrank		Module.finrank x0 x1 = k.totient 	[NeZero k] [IsCyclotomicExtension {k} ℚ K] : Module.finrank ℚ K = k.totient
identity	Module.finrank		Module.finrank x0 x1 = rank x2	: Module.finrank ℤ (Additive ((𝓞 K)ˣ ⧸ (torsion K))) = rank K
identity	Module.rank		Module.rank x0 x1 = 0 	(hk : k < 0) : Module.rank ℂ (ModularForm Γ(1) k) = 0
identity	Module.rank		Module.rank x0 x1 = 1 	: Module.rank ℂ (ModularForm Γ(1) 0) = 1
identity	MonoidHom.mker		MonoidHom.mker x0 = unitary x1	{d : ℤ} : MonoidHom.mker (@normMonoidHom d) = unitary (ℤ√d)
identity	Nat.card		Nat.card x0 = Ideal.ramificationIdxIn x1 x2	[IsDedekindDomain R] [IsDedekindDomain S] [Module.Finite R S] [IsTorsionFree R S] (p : Ideal R) (hp : p ≠ ⊥) (P : Ideal S) [P.LiesOver p] [P.IsMaximal] [Algebra.IsSeparable (R ⧸ p) (S ⧸ P)] : Nat.card (P.toAddSubgroup.inertia G) = Ideal.ramificationIdxIn p S
identity	Nat.card		Nat.card x0 = Nat.card x1	: Nat.card (MulChar M R) = Nat.card Mˣ
identity	Nat.card		Nat.card x0 = Nat.card x1	(hJ : ClassGroup.mk0 J = C⁻¹) : Nat.card {I : (Ideal (𝓞 K))⁰ // absNorm (I : Ideal (𝓞 K)) ≤ s ∧ ClassGroup.mk0 I = C} = Nat.card {I : (Ideal (𝓞 K))⁰ // (J : Ideal (𝓞 K)) ∣ I ∧ IsPrincipal (I : Ideal (𝓞 K)) ∧ absNorm (I : Ideal (𝓞 K)) ≤ s * absNorm (J : Ideal (𝓞 K))}
identity	Nat.card		Nat.card x0 = if x1 x2 x3 x4 x5 x6 x7	[IsGalois k K] : Nat.card (Stab w) = if IsUnramified k w then 1 else 2
identity	Nat.card		Nat.card x0 = n.totient 	: Nat.card (DirichletCharacter R n) = n.totient
identity	Nonnegg		Nonnegg x0 x1 x2 x3 = Nonnegg x1 x0 x3 x2	{c d : ℕ} {x y : ℤ} : Nonnegg c d x y = Nonnegg d c y x
identity	NumberField.InfinitePlace.nrRealPlaces		NumberField.InfinitePlace.nrRealPlaces x0 = 0 	(hk : 2 < k) (hζ : IsPrimitiveRoot ζ k) : NumberField.InfinitePlace.nrRealPlaces K = 0
identity	NumberField.classNumber		NumberField.classNumber x0 = 1 	: NumberField.classNumber ℚ = 1
identity	P		P  = span x0	(P : Ideal (𝓞 K)) [hP₁ : P.IsPrime] [hP₂ : P.LiesOver 𝒑] : P = span {hζ.toInteger - 1}
identity	P.f		P.f  = O x0 x1	(r : ℝ) : P.f =O[atTop] (· ^ r)
identity	P.f		P.f  = O x0 x1	(r : ℝ) : P.f =O[𝓝[>] 0] (· ^ r)
identity	P.symm.Λ		P.symm.Λ  = mellin x0	: P.symm.Λ = mellin P.g
identity	P.Λ		P.Λ  = mellin x0	: P.Λ = mellin P.f
identity	Padic.withValUniformEquiv		Padic.withValUniformEquiv x0 x1 = WithVal.equiv x2 x1	(x : WithVal (Rat.padicValuation p)) : Padic.withValUniformEquiv (p := p) x = WithVal.equiv (Rat.padicValuation p) x
identity	RankOne.hom		RankOne.hom x0 x1 = RankOne.hom x2 x1	: RankOne.hom (PadicComplex.valued p).v = RankOne.hom (PadicAlgCl.valued p).v
identity	Rat.padicValuation		Rat.padicValuation x0 x0 = exp x1	(p : ℕ) [Fact p.Prime] : Rat.padicValuation p p = exp (-1)
identity	Rat.padicValuation		Rat.padicValuation x0 x1 = Int.padicValuation x0 x2	(p : ℕ) [Fact p.Prime] (x : ℤ) : Rat.padicValuation p (Int.cast x) = Int.padicValuation p x
identity	Real.sqrt		Real.sqrt  = o x0 x1	: Real.sqrt =o[atTop] (fun x ↦ x / log x ^ 2)
identity	RingHom.ker		RingHom.ker x0 = Ideal.span x1	(n : ℕ) : RingHom.ker (toZModPow n : ℤ_[p] →+* ZMod (p ^ n)) = Ideal.span {(p : ℤ_[p]) ^ n}
