source	left	right	A	B	AB	C	x	y	z	k	dx	dy	dz	dk	sx	sy	sz	sk	rA	rB	rAB	rC
0	3	10	1	4	0	1	2	5	1	3	6	17	1	3	25	-44	4	-7	2	5	9	18	0	21	77	320	0	1	1	1	1	0	0	0
0	3	11	1	4	0	1	5	3	3	2	17	11	3	2	205	-336	36	-59	2	7	19	146	0	45	357	21312	0	1	1	1	1	0	0	0
0	3	12	1	4	0	1	3	1	2	1	11	5	2	1	89	-128	16	-23	2	4	12	66	0	12	140	4352	0	1	1	1	1	0	0	0
0	3	13	1	4	0	1	3	4	2	3	11	16	2	3	89	-128	16	-23	2	6	14	66	0	32	192	4352	0	1	1	1	1	0	0	0
0	3	14	1	4	0	1	4	1	3	1	16	5	3	1	193	-252	36	-47	2	5	17	146	0	21	285	21312	0	1	1	1	1	0	0	0
0	3	15	1	4	0	1	1	0	1	1	5	4	1	1	21	-16	4	-3	2	2	6	18	0	0	32	320	0	0	1	1	1	1	0	0
0	3	16	1	4	0	1	1	1	1	2	5	9	1	2	21	-16	4	-3	2	3	7	18	0	5	45	320	0	1	1	1	1	0	0	0
0	3	17	1	4	0	1	1	2	1	3	5	14	1	3	21	-16	4	-3	2	4	8	18	0	12	60	320	0	1	1	1	1	0	0	0
0	3	18	1	4	0	1	1	3	1	4	5	19	1	4	21	-16	4	-3	2	5	9	18	0	21	77	320	0	1	1	1	1	0	0	0
0	3	19	1	4	0	1	3	2	4	3	19	14	4	3	305	-224	64	-47	2	6	22	258	0	32	480	66560	0	1	1	1	1	0	0	0
0	3	20	1	4	0	1	2	1	3	2	14	9	3	2	169	-108	36	-23	2	4	16	146	0	12	252	21312	0	1	1	1	1	0	0	0
0	3	21	1	4	0	1	2	3	3	5	14	23	3	5	169	-108	36	-23	2	7	19	146	0	45	357	21312	0	1	1	1	1	0	0	0
0	3	22	1	4	0	1	3	1	5	2	23	9	5	2	461	-272	100	-59	2	5	25	402	0	21	621	161600	0	1	1	1	1	0	0	0
